Param hash,Model,Scenario,Region,Damage quantile,SLR quantile,SLR adaptation,Target,Discounting,Variable,Unit,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
4a005b906,MIMOSA,baseline,WAF,50,50,True,baseline,,Utility,No unit,,,-0.43153,-0.19811,0.01712,0.21592,0.40921,0.60061,0.79131,0.9804,1.16474,1.34132,1.50833,1.66487,1.80931,1.94202,2.06577,2.18011,2.27624,2.34807,2.39467,2.41796,2.42333,2.41472,2.39376,2.36148,2.31911,2.26735,2.20534
4a005b906,MIMOSA,baseline,WEU,50,50,True,baseline,,Utility,No unit,,,2.27382,2.32344,2.38124,2.44197,2.50424,2.56754,2.63111,2.6947,2.75946,2.82565,2.89029,2.95111,3.00907,3.06549,3.12125,3.17689,3.23176,3.28414,3.33034,3.36771,3.3974,3.42091,3.43853,3.45038,3.457,3.45872,3.45473
4a005b906,MIMOSA,baseline,World,50,50,True,baseline,,Utility,No unit,,,0.94959,1.12901,1.27845,1.40286,1.51441,1.62001,1.72149,1.82023,1.91764,2.01365,2.1065,2.1948,2.27842,2.35785,2.43374,2.50568,2.57135,2.63154,2.67873,2.7107,2.72997,2.73905,2.73851,2.72857,2.70997,2.68309,2.64679
8e964a41b,MIMOSA,baseline,BRA,95,95,True,baseline,,Emissions|CO2,Mt CO2/yr,,,1577.43,1607.17,1688.38,1883.13,2084.23,2165.72,2085.66,1850.62,1569.92,1362.89,1304.64,1404.32,1470.71,1350.98,1187.21,1129.68,1125.79,1100.72,1061.06,1026.09,994.525,961.887,928.807,896.657,865.475,835.063,805.522
8e964a41b,MIMOSA,baseline,CAN,95,95,True,baseline,,Emissions|CO2,Mt CO2/yr,,,511.577,517.096,539.295,568.639,576.873,546.324,516.813,526.734,557.619,581.414,584.824,563.11,528.837,497.418,480.888,485.111,497.679,505.807,509.252,510.189,508.79,504.861,498.677,490.595,480.915,469.827,457.239
8e964a41b,MIMOSA,baseline,CEU,95,95,True,baseline,,Emissions|CO2,Mt CO2/yr,,,784.933,757.318,736.292,748.909,775.487,792.059,802.821,814.833,820.45,811.424,790.715,762.33,723.128,672.759,627.872,602.099,584.905,564.188,541.57,520.775,501.61,483.225,465.747,449.431,434.233,420.078,407.067
8e964a41b,MIMOSA,baseline,CHN,95,95,True,baseline,,Emissions|CO2,Mt CO2/yr,,,11391.3,12530.7,13170.6,13315.9,13163.1,12867.1,12428.6,11830.5,11106.4,10290.5,9398.38,8463.02,7594.28,6895.36,6379.03,6018.67,5719.37,5398.43,5080.65,4805.66,4569.54,4360.91,4180.3,4030.0,3907.9,3812.34,3747.65
8e964a41b,MIMOSA,baseline,EAF,95,95,True,baseline,,Emissions|CO2,Mt CO2/yr,,,283.526,464.135,593.352,609.603,569.692,542.563,537.842,553.282,596.437,676.513,803.933,983.801,1205.3,1446.66,1657.71,1802.94,1907.56,1997.14,2057.15,2073.6,2054.8,2010.56,1944.52,1859.62,1760.46,1650.82,1531.81
8e964a41b,MIMOSA,baseline,INDIA,95,95,True,baseline,,Emissions|CO2,Mt CO2/yr,,,2777.19,3423.17,3982.76,4416.95,4856.97,5412.14,5999.62,6523.67,6979.05,7357.18,7573.21,7574.25,7441.0,7247.03,6966.34,6578.87,6140.99,5700.49,5248.94,4777.5,4296.79,3817.63,3345.57,2885.38,2442.3,2020.62,1623.51
8e964a41b,MIMOSA,baseline,INDO,95,95,True,baseline,,Emissions|CO2,Mt CO2/yr,,,1635.06,1715.53,1764.78,1813.5,1819.87,1751.07,1674.67,1654.02,1665.87,1671.99,1646.69,1580.34,1503.41,1442.58,1388.91,1330.28,1267.67,1203.62,1137.09,1067.35,995.661,923.308,850.964,779.201,708.67,639.895,573.179
8e964a41b,MIMOSA,baseline,JAP,95,95,True,baseline,,Emissions|CO2,Mt CO2/yr,,,1064.62,1004.88,958.219,929.896,917.191,914.972,918.633,922.634,916.323,891.049,849.519,798.723,751.397,716.987,689.636,661.968,633.284,604.415,575.973,548.417,521.854,496.297,471.829,448.514,426.347,405.321,385.529
8e964a41b,MIMOSA,baseline,KOR,95,95,True,baseline,,Emissions|CO2,Mt CO2/yr,,,784.572,831.281,854.557,844.208,815.22,783.72,750.974,715.229,676.681,635.51,590.353,540.924,492.243,449.644,415.5,389.993,368.033,345.092,322.539,302.431,284.54,268.275,253.634,240.68,229.266,219.261,210.782
8e964a41b,MIMOSA,baseline,ME,95,95,True,baseline,,Emissions|CO2,Mt CO2/yr,,,2006.27,2112.15,2222.02,2386.0,2560.78,2698.71,2826.09,2972.43,3113.81,3221.54,3298.49,3359.06,3430.98,3532.7,3637.32,3717.68,3785.72,3856.14,3919.08,3963.21,3991.28,4007.82,4013.19,4007.18,3991.05,3965.64,3929.23
8e964a41b,MIMOSA,baseline,MEX,95,95,True,baseline,,Emissions|CO2,Mt CO2/yr,,,572.878,587.234,616.801,665.985,709.605,725.3,729.458,742.487,765.013,791.299,809.774,811.694,802.675,791.602,787.568,795.734,808.218,816.511,819.278,817.065,810.564,800.346,786.833,770.442,751.699,730.981,708.168
8e964a41b,MIMOSA,baseline,NAF,95,95,True,baseline,,Emissions|CO2,Mt CO2/yr,,,583.268,656.42,712.021,743.693,753.222,748.432,755.723,794.138,845.78,888.081,908.557,903.286,885.341,866.312,844.98,818.086,784.463,743.357,693.167,633.794,567.76,497.595,425.137,352.128,280.344,211.322,146.328
8e964a41b,MIMOSA,baseline,OCE,95,95,True,baseline,,Emissions|CO2,Mt CO2/yr,,,388.396,368.584,363.68,412.06,475.5,506.748,494.21,446.77,416.772,441.209,465.697,439.807,401.618,393.04,399.808,401.322,398.672,396.259,392.892,386.892,378.745,369.202,358.44,346.563,333.837,320.489,306.531
8e964a41b,MIMOSA,baseline,R5.2ASIA,95,95,True,baseline,,Emissions|CO2,Mt CO2/yr,,,19614.70825,21885.42858,23478.4527,24309.47167,24707.5808,24977.3689,25193.36516,25354.11317,25361.22782,25107.41007,24547.46558,23701.49535,22732.04213,21802.84915,20978.47004,20268.34796,19578.24614,18812.73392,17970.98653,17082.74403,16167.2171,15236.32011,14303.62821,13383.01699,12485.9922,11621.68418,10798.92668
8e964a41b,MIMOSA,baseline,R5.2LAM,95,95,True,baseline,,Emissions|CO2,Mt CO2/yr,,,3835.12583,4055.34135,4271.53991,4526.14259,4850.04305,5212.2467,5363.63415,5126.75082,4775.94896,4613.75061,4668.52237,4862.07115,4961.28058,4801.95862,4583.05906,4505.84076,4497.48292,4454.65144,4381.17312,4299.82431,4211.52035,4113.19989,4006.79702,3895.00515,3779.31792,3660.5623,3538.56265
8e964a41b,MIMOSA,baseline,R5.2MAF,95,95,True,baseline,,Emissions|CO2,Mt CO2/yr,,,5983.10126,7271.89031,8131.07058,8372.61999,8352.7184,8401.73014,8312.34765,7935.44472,7768.14742,8241.29512,9102.2227,10025.19338,10932.4762,11800.56631,12577.00123,13218.20085,13741.4719,14160.25859,14408.6761,14439.71443,14293.23842,14014.3276,13622.44535,13134.19822,12573.38427,11959.28291,11296.58064
8e964a41b,MIMOSA,baseline,R5.2OECD,95,95,True,baseline,,Emissions|CO2,Mt CO2/yr,,,10614.24863,10213.82612,9904.27813,9864.04361,10017.97206,10243.83451,10491.87112,10726.13114,10892.65092,10948.25962,10913.88697,10825.97549,10707.40899,10581.99786,10499.11439,10491.97033,10514.09525,10513.45861,10481.98478,10423.11556,10340.47246,10236.96682,10114.79416,9976.22676,9824.16436,9660.56228,9484.18971
8e964a41b,MIMOSA,baseline,R5.2REF,95,95,True,baseline,,Emissions|CO2,Mt CO2/yr,,,2767.205,2921.471,3045.066,3117.664,3120.174,3052.856,2990.249,2994.905,3027.152,3035.197,3012.241,2965.852,2912.225,2863.828,2814.287,2755.9,2692.883,2631.01,2571.25,2513.806,2459.14,2407.579,2359.273,2314.281,2272.571,2234.108,2199.207
8e964a41b,MIMOSA,baseline,RCAM,95,95,True,baseline,,Emissions|CO2,Mt CO2/yr,,,302.334,319.152,338.207,354.552,377.688,417.761,475.307,546.36,618.519,679.918,727.558,761.829,787.263,807.989,823.349,832.502,838.118,842.445,843.322,838.724,829.662,817.395,802.265,784.497,764.602,742.969,719.461
8e964a41b,MIMOSA,baseline,RSAF,95,95,True,baseline,,Emissions|CO2,Mt CO2/yr,,,786.528,722.788,790.039,1130.05,1408.99,1316.34,1050.16,870.522,824.406,896.955,1041.85,1209.6,1358.52,1464.96,1551.88,1640.82,1721.65,1781.19,1811.75,1810.66,1783.75,1736.93,1673.24,1595.45,1507.11,1411.09,1308.25
8e964a41b,MIMOSA,baseline,RSAM,95,95,True,baseline,,Emissions|CO2,Mt CO2/yr,,,1383.48,1542.82,1629.23,1623.59,1679.69,1904.74,2074.64,1988.91,1824.32,1781.62,1828.64,1886.38,1902.83,1853.62,1787.17,1750.16,1727.58,1697.21,1659.75,1620.17,1578.97,1535.74,1491.02,1445.49,1399.57,1353.52,1307.32
8e964a41b,MIMOSA,baseline,RSAS,95,95,True,baseline,,Emissions|CO2,Mt CO2/yr,,,417.044,542.956,671.672,795.065,927.291,1085.17,1278.93,1509.09,1746.47,1965.44,2176.57,2393.4,2611.1,2823.13,3029.65,3229.42,3414.01,3572.7,3686.93,3744.9,3755.68,3729.85,3671.74,3584.95,3475.14,3346.69,3199.46
8e964a41b,MIMOSA,baseline,RUS,95,95,True,baseline,,Emissions|CO2,Mt CO2/yr,,,1878.2,1990.39,2071.87,2096.55,2076.75,2034.18,1990.73,1964.58,1967.5,1995.53,1988.6,1902.98,1804.63,1759.23,1735.84,1693.51,1639.84,1590.09,1544.71,1501.48,1460.78,1423.35,1389.2,1358.16,1330.13,1305.07,1283.31
8e964a41b,MIMOSA,baseline,SAF,95,95,True,baseline,,Emissions|CO2,Mt CO2/yr,,,507.151,552.48,572.185,573.244,580.859,613.926,654.435,680.907,689.657,682.394,665.049,643.652,621.427,600.185,579.523,558.641,537.156,514.82,491.494,467.274,442.516,417.543,392.572,367.799,343.418,319.583,296.385
8e964a41b,MIMOSA,baseline,SEAS,95,95,True,baseline,,Emissions|CO2,Mt CO2/yr,,,1514.17,1808.11,2047.78,2162.5,2172.19,2125.75,2106.12,2167.25,2241.47,2265.65,2281.52,2321.81,2312.47,2202.84,2083.94,2033.75,2009.74,1962.99,1894.08,1812.08,1719.26,1616.76,1506.98,1392.43,1275.31,1157.34,1039.48
8e964a41b,MIMOSA,baseline,STAN,95,95,True,baseline,,Emissions|CO2,Mt CO2/yr,,,485.141,528.55,557.219,562.164,544.157,511.72,494.813,513.374,532.409,522.76,527.21,583.037,640.57,649.109,631.307,618.645,610.53,600.536,589.266,578.576,568.468,558.575,548.98,539.834,531.147,522.899,515.118
8e964a41b,MIMOSA,baseline,TUR,95,95,True,baseline,,Emissions|CO2,Mt CO2/yr,,,435.783,491.842,527.412,536.256,535.684,544.406,565.83,597.472,628.38,648.68,660.141,667.282,674.299,682.762,684.726,673.668,656.762,642.081,629.239,616.459,604.009,592.432,581.706,571.714,562.441,553.905,546.155
8e964a41b,MIMOSA,baseline,UKR,95,95,True,baseline,,Emissions|CO2,Mt CO2/yr,,,403.864,402.531,415.977,458.95,499.267,506.956,504.706,516.951,527.243,516.907,496.431,479.835,467.025,455.489,447.14,443.745,442.513,440.384,437.274,433.75,429.892,425.654,421.093,416.287,411.294,406.139,400.779
8e964a41b,MIMOSA,baseline,USA,95,95,True,baseline,,Emissions|CO2,Mt CO2/yr,,,5393.82,5144.07,4932.17,4866.43,4899.63,4954.91,4998.9,5012.19,4985.78,4917.8,4825.32,4733.9,4682.37,4694.15,4724.36,4727.41,4714.52,4703.91,4689.74,4663.7,4627.68,4585.04,4536.29,4481.56,4421.88,4358.06,4289.62
8e964a41b,MIMOSA,baseline,WAF,95,95,True,baseline,,Emissions|CO2,Mt CO2/yr,,,1817.0,2764.83,3242.45,2930.87,2479.84,2482.38,2488.68,2064.62,1698.41,1876.18,2384.79,2926.32,3431.5,3890.4,4306.29,4680.78,5005.71,5268.44,5436.89,5492.04,5453.99,5344.72,5174.6,4952.8,4691.74,4401.52,4085.22
8e964a41b,MIMOSA,baseline,WEU,95,95,True,baseline,,Emissions|CO2,Mt CO2/yr,,,3131.74,2964.85,2834.57,2764.34,2791.8,2938.09,3150.27,3360.84,3513.48,3578.69,3619.29,3689.38,3724.01,3667.83,3607.61,3628.44,3687.39,3726.89,3744.75,3750.17,3744.18,3726.13,3697.16,3658.82,3612.49,3558.97,3497.44
8e964a41b,MIMOSA,baseline,World,95,95,True,baseline,,Emissions|CO2,Mt CO2/yr,,,42817.275,46351.037,48833.538,50193.034,51051.576,51891.187,52354.635,52140.413,51828.169,51949.123,52247.751,52384.07,52248.933,51854.766,51455.557,51243.924,51027.873,50575.855,49817.836,48762.956,47475.296,46012.035,44410.494,42706.182,40938.768,39139.412,37320.543
8e964a41b,MIMOSA,baseline,BRA,95,95,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,-0.0,0.0052,0.0113,0.01825,0.02605,0.0347,0.0442,0.05442,0.06533,0.07702,0.08953,0.10283,0.11685,0.13152,0.14682,0.16279,0.17942,0.19662,0.21426,0.23222,0.25036,0.26857,0.28674,0.30478,0.32259,0.34011,0.35727
8e964a41b,MIMOSA,baseline,CAN,95,95,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00452,0.00985,0.01596,0.02284,0.03051,0.03895,0.04807,0.05784,0.06833,0.07957,0.09154,0.10418,0.11742,0.13126,0.14571,0.16077,0.17636,0.19238,0.20871,0.22523,0.24185,0.25846,0.27498,0.29132,0.30744,0.32326
8e964a41b,MIMOSA,baseline,CEU,95,95,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00415,0.00912,0.01481,0.02119,0.02825,0.036,0.04435,0.05331,0.06296,0.07336,0.08451,0.09634,0.1088,0.12186,0.13557,0.14991,0.1648,0.18014,0.19579,0.21163,0.22755,0.24346,0.25924,0.27483,0.29014,0.30513
8e964a41b,MIMOSA,baseline,CHN,95,95,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00453,0.00929,0.01418,0.01916,0.02424,0.02938,0.03454,0.03971,0.0449,0.05014,0.0554,0.06066,0.06592,0.07116,0.07639,0.08162,0.08683,0.09201,0.09713,0.10218,0.10718,0.11209,0.11693,0.12168,0.12636,0.13096
8e964a41b,MIMOSA,baseline,EAF,95,95,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00897,0.01943,0.03127,0.04446,0.05904,0.07495,0.092,0.11013,0.1295,0.15017,0.17211,0.19519,0.21928,0.24437,0.27051,0.29769,0.32576,0.35451,0.38372,0.41318,0.44269,0.47207,0.50116,0.52982,0.55794,0.58539
8e964a41b,MIMOSA,baseline,INDIA,95,95,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.01243,0.02691,0.04331,0.06155,0.08172,0.10374,0.12732,0.15242,0.17922,0.20782,0.23816,0.27009,0.30342,0.33812,0.37428,0.41187,0.4507,0.49048,0.53091,0.57168,0.61254,0.65324,0.69356,0.73331,0.77232,0.81045
8e964a41b,MIMOSA,baseline,INDO,95,95,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.01232,0.02618,0.04145,0.05806,0.07604,0.09534,0.11574,0.13721,0.15985,0.18375,0.20885,0.23504,0.26219,0.29027,0.31934,0.34938,0.38026,0.41178,0.44375,0.47596,0.50825,0.54046,0.57244,0.60407,0.63525,0.66587
8e964a41b,MIMOSA,baseline,JAP,95,95,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,-0.0,0.00459,0.01026,0.01702,0.02486,0.03383,0.0439,0.05497,0.06701,0.08008,0.09425,0.10948,0.1257,0.14282,0.16082,0.17973,0.19954,0.22015,0.24141,0.26316,0.28525,0.30753,0.32985,0.35211,0.37418,0.39597,0.4174
8e964a41b,MIMOSA,baseline,KOR,95,95,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00567,0.01215,0.0194,0.02739,0.03613,0.0456,0.0557,0.0664,0.07777,0.08984,0.10258,0.11595,0.12987,0.14432,0.15934,0.17491,0.19097,0.2074,0.22409,0.24094,0.25784,0.27471,0.29146,0.30802,0.32433,0.34033
8e964a41b,MIMOSA,baseline,ME,95,95,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0048,0.00996,0.01542,0.02113,0.0271,0.03329,0.03964,0.04614,0.05283,0.05972,0.06679,0.07402,0.08138,0.08885,0.09646,0.1042,0.11203,0.11993,0.12785,0.13575,0.1436,0.15138,0.15906,0.16661,0.17403,0.18131
8e964a41b,MIMOSA,baseline,MEX,95,95,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,-0.0,0.0052,0.0113,0.01825,0.02605,0.0347,0.0442,0.05442,0.06533,0.07702,0.08953,0.10283,0.11685,0.13152,0.14682,0.16279,0.17942,0.19662,0.21426,0.23222,0.25036,0.26857,0.28674,0.30478,0.32259,0.34011,0.35727
8e964a41b,MIMOSA,baseline,NAF,95,95,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.01065,0.02358,0.03875,0.05615,0.07586,0.09783,0.12182,0.14776,0.17582,0.2061,0.23854,0.27299,0.30926,0.3473,0.38718,0.42889,0.47221,0.51682,0.5624,0.60861,0.65516,0.70177,0.74817,0.79414,0.83947,0.88401
8e964a41b,MIMOSA,baseline,OCE,95,95,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00503,0.01115,0.01835,0.02661,0.03599,0.04644,0.05786,0.07021,0.08358,0.09801,0.11348,0.12991,0.14721,0.16536,0.1844,0.2043,0.22498,0.24628,0.26803,0.29008,0.31228,0.33449,0.3566,0.37847,0.40004,0.4212
8e964a41b,MIMOSA,baseline,R5.2ASIA,95,95,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00687,0.01472,0.02368,0.03383,0.04529,0.05817,0.07251,0.08829,0.10552,0.12422,0.1444,0.16593,0.18866,0.21244,0.23719,0.26295,0.28959,0.31662,0.3435,0.37003,0.39607,0.42139,0.44574,0.46893,0.49078,0.51099
8e964a41b,MIMOSA,baseline,R5.2LAM,95,95,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,-0.0,0.0052,0.0113,0.01825,0.02605,0.0347,0.0442,0.05442,0.06533,0.07702,0.08953,0.10283,0.11685,0.13152,0.14682,0.16279,0.17942,0.19661,0.21426,0.23222,0.25036,0.26857,0.28674,0.30478,0.32259,0.34011,0.35727
8e964a41b,MIMOSA,baseline,R5.2MAF,95,95,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00717,0.01567,0.02549,0.03668,0.04938,0.06361,0.0792,0.09606,0.11427,0.13386,0.15476,0.17683,0.1999,0.22395,0.24901,0.27495,0.30153,0.32854,0.35575,0.38299,0.41009,0.43687,0.46315,0.48881,0.51368,0.53764
8e964a41b,MIMOSA,baseline,R5.2OECD,95,95,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00344,0.00754,0.01224,0.01749,0.02329,0.02959,0.03634,0.04354,0.05124,0.05951,0.06831,0.07762,0.08738,0.09757,0.10825,0.11938,0.13092,0.14276,0.15481,0.16698,0.1792,0.19138,0.20346,0.21537,0.22707,0.23851
8e964a41b,MIMOSA,baseline,R5.2REF,95,95,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00371,0.00788,0.01243,0.01735,0.02264,0.02829,0.03422,0.04042,0.04693,0.05378,0.06096,0.06842,0.07612,0.08407,0.09227,0.10073,0.10941,0.11823,0.12715,0.13609,0.14502,0.15387,0.16261,0.1712,0.17961,0.18781
8e964a41b,MIMOSA,baseline,RCAM,95,95,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,-0.0,0.0052,0.0113,0.01825,0.02605,0.0347,0.0442,0.05442,0.06533,0.07702,0.08953,0.10283,0.11685,0.13152,0.14682,0.16279,0.17942,0.19662,0.21426,0.23222,0.25036,0.26857,0.28674,0.30478,0.32259,0.34011,0.35727
8e964a41b,MIMOSA,baseline,RSAF,95,95,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00897,0.01943,0.03127,0.04446,0.05904,0.07495,0.092,0.11013,0.1295,0.15017,0.17211,0.19519,0.21928,0.24437,0.27051,0.29769,0.32576,0.35451,0.38372,0.41318,0.44269,0.47207,0.50116,0.52982,0.55794,0.58539
8e964a41b,MIMOSA,baseline,RSAM,95,95,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,-0.0,0.0052,0.0113,0.01825,0.02605,0.0347,0.0442,0.05442,0.06533,0.07702,0.08953,0.10283,0.11685,0.13152,0.14682,0.16279,0.17942,0.19662,0.21426,0.23222,0.25036,0.26857,0.28674,0.30478,0.32259,0.34011,0.35727
8e964a41b,MIMOSA,baseline,RSAS,95,95,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00946,0.02011,0.03176,0.04436,0.05794,0.07243,0.08764,0.10354,0.12026,0.13785,0.15629,0.17546,0.19527,0.21569,0.23679,0.25856,0.28087,0.30356,0.32648,0.34944,0.37232,0.39498,0.41731,0.43921,0.4606,0.4814
8e964a41b,MIMOSA,baseline,RUS,95,95,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00371,0.00788,0.01243,0.01735,0.02264,0.02829,0.03422,0.04042,0.04693,0.05378,0.06096,0.06842,0.07612,0.08407,0.09227,0.10073,0.10941,0.11823,0.12715,0.13609,0.14502,0.15387,0.16261,0.1712,0.17961,0.18781
8e964a41b,MIMOSA,baseline,SAF,95,95,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,-0.0,0.00597,0.01337,0.0222,0.03243,0.04415,0.0573,0.07175,0.08744,0.10448,0.12296,0.14282,0.16397,0.18629,0.20975,0.2344,0.26022,0.28708,0.31477,0.34308,0.37178,0.4007,0.42963,0.45841,0.4869,0.51496,0.54248
8e964a41b,MIMOSA,baseline,SEAS,95,95,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.01232,0.02618,0.04145,0.05806,0.07604,0.09534,0.11574,0.13721,0.15985,0.18375,0.20885,0.23504,0.26219,0.29027,0.31934,0.34938,0.38026,0.41178,0.44374,0.47596,0.50825,0.54046,0.57244,0.60407,0.63525,0.66587
8e964a41b,MIMOSA,baseline,STAN,95,95,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00371,0.00788,0.01243,0.01735,0.02264,0.02829,0.03422,0.04042,0.04693,0.05378,0.06096,0.06842,0.07612,0.08407,0.09227,0.10073,0.10941,0.11823,0.12715,0.13609,0.14502,0.15387,0.16261,0.1712,0.17961,0.18781
8e964a41b,MIMOSA,baseline,TUR,95,95,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0048,0.00996,0.01542,0.02113,0.0271,0.03329,0.03964,0.04614,0.05283,0.05972,0.06679,0.07402,0.08138,0.08885,0.09646,0.1042,0.11203,0.11993,0.12785,0.13575,0.1436,0.15138,0.15906,0.16661,0.17403,0.18131
8e964a41b,MIMOSA,baseline,UKR,95,95,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00371,0.00788,0.01243,0.01735,0.02264,0.02829,0.03422,0.04042,0.04693,0.05378,0.06096,0.06842,0.07612,0.08407,0.09227,0.10073,0.10941,0.11823,0.12715,0.13609,0.14502,0.15387,0.16261,0.1712,0.17961,0.18781
8e964a41b,MIMOSA,baseline,USA,95,95,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00305,0.00663,0.01071,0.01527,0.02033,0.02588,0.03185,0.03823,0.04506,0.05236,0.06012,0.0683,0.07686,0.08579,0.0951,0.1048,0.11482,0.12511,0.13559,0.14617,0.15681,0.16742,0.17797,0.1884,0.19866,0.20873
8e964a41b,MIMOSA,baseline,WAF,95,95,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00897,0.01943,0.03127,0.04446,0.05904,0.07495,0.092,0.11013,0.1295,0.15017,0.17211,0.19519,0.21928,0.24437,0.27051,0.29769,0.32576,0.35451,0.38372,0.41318,0.44269,0.47207,0.50116,0.52982,0.55794,0.58539
8e964a41b,MIMOSA,baseline,WEU,95,95,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00338,0.00749,0.01225,0.01754,0.0233,0.02948,0.03603,0.04296,0.05037,0.05833,0.06683,0.07586,0.08535,0.0953,0.10575,0.11667,0.12801,0.1397,0.15161,0.16368,0.1758,0.18791,0.19993,0.2118,0.22346,0.23487
8e964a41b,MIMOSA,baseline,World,95,95,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00549,0.01205,0.01965,0.02831,0.03814,0.04918,0.06142,0.07482,0.08946,0.10538,0.1226,0.14101,0.16048,0.18094,0.20238,0.22469,0.24764,0.27086,0.29401,0.31695,0.33955,0.36164,0.38304,0.4036,0.4232,0.44163
8e964a41b,MIMOSA,baseline,BRA,95,95,True,baseline,,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00055,0.00114,0.00178,0.00246,0.00319,0.00396,0.00477,0.00563,0.00652,0.00745,0.00842,0.00942,0.01045,0.01152,0.01262,0.01375,0.01491,0.01609,0.01731,0.01854,0.0198,0.02108,0.02238,0.0237,0.02503,0.02638
8e964a41b,MIMOSA,baseline,CAN,95,95,True,baseline,,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00085,0.00177,0.00276,0.00381,0.00494,0.00613,0.00738,0.0087,0.01008,0.01152,0.01302,0.01457,0.01617,0.01782,0.01952,0.02127,0.02306,0.02489,0.02677,0.02868,0.03063,0.03261,0.03462,0.03666,0.03873,0.04081
8e964a41b,MIMOSA,baseline,CEU,95,95,True,baseline,,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0006,0.00121,0.00176,0.00223,0.00258,0.00282,0.00298,0.00307,0.00313,0.00316,0.00318,0.00318,0.00319,0.00319,0.00319,0.00319,0.00319,0.00319,0.00319,0.00319,0.00319,0.00319,0.00319,0.00319,0.00319,0.00319
8e964a41b,MIMOSA,baseline,CHN,95,95,True,baseline,,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00125,0.00259,0.00403,0.00558,0.00723,0.00897,0.01081,0.01274,0.01476,0.01687,0.01906,0.02133,0.02367,0.02609,0.02858,0.03114,0.03376,0.03645,0.03919,0.04199,0.04484,0.04774,0.05069,0.05367,0.05669,0.05975
8e964a41b,MIMOSA,baseline,EAF,95,95,True,baseline,,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00022,0.00046,0.00071,0.00099,0.00128,0.00159,0.00191,0.00225,0.00261,0.00298,0.00337,0.00377,0.00418,0.00461,0.00505,0.0055,0.00597,0.00644,0.00693,0.00742,0.00793,0.00844,0.00896,0.00949,0.01002,0.01056
