Param hash,Model,Scenario,Region,Damage quantile,SLR quantile,SLR adaptation,Target,Discounting,Variable,Unit,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
b740009a7,MIMOSA,experiment_2.2,WAF,50,50,with,cba,high,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.00015,-0.0003,-0.00046,-0.00063,-0.0008,-0.00097,-0.00115,-0.00133,-0.00151,-0.00169,-0.00188,-0.00206,-0.00225,-0.00243,-0.00262,-0.00281,-0.00299,-0.00318,-0.00336,-0.00355,-0.00374,-0.00392,-0.00411,-0.00429,-0.00448,-0.00467
b740009a7,MIMOSA,experiment_2.2,WEU,50,50,with,cba,high,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,8e-05,0.00016,0.00025,0.00033,0.0004,0.00045,0.00049,0.00051,0.00052,0.00053,0.00054,0.00054,0.00054,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055
b740009a7,MIMOSA,experiment_2.2,World,50,50,with,cba,high,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00049,0.00103,0.00159,0.00217,0.00275,0.00332,0.00388,0.00442,0.00493,0.00542,0.00587,0.00629,0.00668,0.00703,0.00735,0.00765,0.00796,0.00829,0.00863,0.00899,0.00937,0.00975,0.01014,0.01055,0.01096,0.01139
b740009a7,MIMOSA,experiment_2.2,BRA,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00154,0.00289,0.00416,0.00541,0.00665,0.00784,0.009,0.01011,0.01118,0.01223,0.01324,0.01421,0.01513,0.01598,0.01678,0.01751,0.01829,0.01907,0.01987,0.02068,0.0215,0.02233,0.02318,0.02403,0.0249,0.02578
b740009a7,MIMOSA,experiment_2.2,CAN,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00124,0.00232,0.00336,0.00439,0.00541,0.0064,0.00736,0.00828,0.00918,0.01006,0.01091,0.01173,0.0125,0.01322,0.01389,0.01451,0.01517,0.01583,0.01651,0.0172,0.0179,0.01861,0.01932,0.02005,0.0208,0.02155
b740009a7,MIMOSA,experiment_2.2,CEU,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00115,0.00217,0.00315,0.00414,0.00512,0.00608,0.00701,0.00791,0.0088,0.00966,0.0105,0.0113,0.01207,0.01278,0.01345,0.01407,0.01472,0.01539,0.01606,0.01675,0.01745,0.01816,0.01889,0.01962,0.02037,0.02112
b740009a7,MIMOSA,experiment_2.2,CHN,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,-0.0,0.00135,0.00242,0.00337,0.00425,0.00507,0.00583,0.00653,0.00717,0.00777,0.00834,0.00887,0.00937,0.00982,0.01024,0.01062,0.01096,0.01131,0.01166,0.01202,0.01237,0.01272,0.01306,0.01341,0.01376,0.0141,0.01444
b740009a7,MIMOSA,experiment_2.2,EAF,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00448,0.00834,0.01197,0.01554,0.01902,0.02239,0.02561,0.02871,0.03172,0.03463,0.03744,0.04011,0.04264,0.045,0.04719,0.0492,0.05133,0.05349,0.05568,0.05789,0.06014,0.06241,0.06472,0.06705,0.06941,0.07181
b740009a7,MIMOSA,experiment_2.2,INDIA,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,-0.0,0.00454,0.00847,0.01215,0.01578,0.01932,0.02274,0.02603,0.02918,0.03224,0.0352,0.03806,0.04078,0.04336,0.04576,0.048,0.05004,0.05221,0.05441,0.05664,0.0589,0.06118,0.0635,0.06585,0.06823,0.07064,0.07308
b740009a7,MIMOSA,experiment_2.2,INDO,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00345,0.00638,0.0091,0.01174,0.0143,0.01675,0.01908,0.0213,0.02345,0.02552,0.0275,0.02938,0.03115,0.03281,0.03433,0.03573,0.03721,0.0387,0.04021,0.04174,0.04328,0.04484,0.04642,0.04801,0.04962,0.05125
b740009a7,MIMOSA,experiment_2.2,JAP,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00112,0.00215,0.00317,0.0042,0.00524,0.00628,0.00729,0.00828,0.00926,0.01021,0.01115,0.01205,0.01291,0.01372,0.01448,0.01518,0.01593,0.01669,0.01746,0.01825,0.01906,0.01988,0.02071,0.02156,0.02243,0.02331
b740009a7,MIMOSA,experiment_2.2,KOR,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00179,0.00334,0.00478,0.00619,0.00757,0.0089,0.01017,0.01138,0.01256,0.01371,0.0148,0.01585,0.01684,0.01776,0.01861,0.0194,0.02022,0.02106,0.02191,0.02278,0.02365,0.02453,0.02543,0.02633,0.02725,0.02817
b740009a7,MIMOSA,experiment_2.2,ME,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00113,0.00206,0.0029,0.00369,0.00443,0.00514,0.00579,0.00641,0.00699,0.00755,0.00808,0.00857,0.00903,0.00945,0.00984,0.0102,0.01057,0.01094,0.01131,0.01169,0.01206,0.01244,0.01282,0.0132,0.01359,0.01397
b740009a7,MIMOSA,experiment_2.2,MEX,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00154,0.00289,0.00416,0.00541,0.00665,0.00784,0.009,0.01011,0.01118,0.01223,0.01324,0.01421,0.01513,0.01598,0.01678,0.01751,0.01829,0.01907,0.01987,0.02068,0.0215,0.02233,0.02318,0.02403,0.0249,0.02578
b740009a7,MIMOSA,experiment_2.2,NAF,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,-0.0,0.0025,0.00475,0.00694,0.00914,0.01134,0.0135,0.01561,0.01765,0.01966,0.02163,0.02354,0.02538,0.02713,0.02878,0.03031,0.03173,0.03323,0.03476,0.03632,0.03791,0.03952,0.04117,0.04284,0.04453,0.04626,0.04801
b740009a7,MIMOSA,experiment_2.2,OCE,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00154,0.00292,0.00426,0.00561,0.00695,0.00827,0.00956,0.01081,0.01203,0.01323,0.0144,0.01552,0.01658,0.01758,0.01852,0.01938,0.0203,0.02123,0.02217,0.02314,0.02412,0.02512,0.02614,0.02717,0.02822,0.02928
b740009a7,MIMOSA,experiment_2.2,R5.2ASIA,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,-0.0,0.00218,0.00409,0.00596,0.0079,0.0099,0.01195,0.01405,0.0162,0.01838,0.02057,0.02276,0.02492,0.02703,0.02905,0.03096,0.03276,0.03464,0.03649,0.03831,0.0401,0.04187,0.04362,0.04535,0.04706,0.04875,0.05041
b740009a7,MIMOSA,experiment_2.2,R5.2LAM,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00154,0.00289,0.00416,0.00541,0.00665,0.00784,0.009,0.01011,0.01118,0.01223,0.01324,0.01421,0.01513,0.01598,0.01678,0.01751,0.01829,0.01907,0.01987,0.02068,0.0215,0.02233,0.02318,0.02403,0.0249,0.02578
b740009a7,MIMOSA,experiment_2.2,R5.2MAF,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00246,0.00473,0.007,0.0094,0.01194,0.01461,0.01734,0.02012,0.02293,0.02575,0.02856,0.03129,0.0339,0.0364,0.03875,0.0409,0.04306,0.04517,0.04725,0.0493,0.05136,0.05342,0.05548,0.05754,0.05962,0.0617
b740009a7,MIMOSA,experiment_2.2,R5.2OECD,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00099,0.00187,0.0027,0.00353,0.00434,0.00514,0.0059,0.00664,0.00736,0.00806,0.00873,0.00938,0.00998,0.01056,0.01108,0.01157,0.01209,0.01261,0.01314,0.01369,0.01424,0.0148,0.01536,0.01594,0.01653,0.01712
b740009a7,MIMOSA,experiment_2.2,R5.2REF,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00115,0.00211,0.003,0.00386,0.00469,0.00547,0.00622,0.00693,0.00761,0.00827,0.0089,0.00949,0.01005,0.01057,0.01105,0.01149,0.01195,0.01242,0.01289,0.01337,0.01385,0.01433,0.01482,0.01531,0.01581,0.01632
b740009a7,MIMOSA,experiment_2.2,RCAM,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00154,0.00289,0.00416,0.00541,0.00665,0.00784,0.009,0.01011,0.01118,0.01223,0.01324,0.01421,0.01513,0.01598,0.01678,0.01751,0.01829,0.01907,0.01987,0.02068,0.0215,0.02233,0.02318,0.02403,0.0249,0.02578
b740009a7,MIMOSA,experiment_2.2,RSAF,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00448,0.00834,0.01197,0.01554,0.01902,0.02239,0.02561,0.02871,0.03172,0.03463,0.03744,0.04011,0.04264,0.045,0.04719,0.0492,0.05133,0.05349,0.05568,0.05789,0.06014,0.06241,0.06472,0.06705,0.06941,0.07181
b740009a7,MIMOSA,experiment_2.2,RSAM,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00154,0.00289,0.00416,0.00541,0.00665,0.00784,0.009,0.01011,0.01118,0.01223,0.01324,0.01421,0.01513,0.01598,0.01678,0.01751,0.01829,0.01907,0.01987,0.02068,0.0215,0.02233,0.02318,0.02403,0.0249,0.02578
b740009a7,MIMOSA,experiment_2.2,RSAS,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00404,0.00743,0.01056,0.01358,0.01648,0.01926,0.02189,0.02439,0.02679,0.02911,0.03132,0.03341,0.03538,0.03721,0.0389,0.04044,0.04207,0.04371,0.04537,0.04704,0.04874,0.05044,0.05217,0.05391,0.05566,0.05744
b740009a7,MIMOSA,experiment_2.2,RUS,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00115,0.00211,0.003,0.00386,0.00469,0.00547,0.00622,0.00693,0.00761,0.00827,0.0089,0.00949,0.01005,0.01057,0.01105,0.01149,0.01195,0.01242,0.01289,0.01337,0.01385,0.01433,0.01482,0.01531,0.01581,0.01632
b740009a7,MIMOSA,experiment_2.2,SAF,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00226,0.00432,0.00633,0.00836,0.01039,0.0124,0.01436,0.01627,0.01815,0.01999,0.02178,0.0235,0.02514,0.02668,0.02813,0.02946,0.03087,0.03231,0.03378,0.03528,0.0368,0.03835,0.03993,0.04153,0.04316,0.04482
b740009a7,MIMOSA,experiment_2.2,SEAS,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00345,0.00638,0.0091,0.01174,0.0143,0.01675,0.01908,0.0213,0.02345,0.02552,0.0275,0.02938,0.03115,0.03281,0.03433,0.03573,0.03721,0.0387,0.04021,0.04174,0.04328,0.04484,0.04642,0.04801,0.04962,0.05125
b740009a7,MIMOSA,experiment_2.2,STAN,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00115,0.00211,0.003,0.00386,0.00469,0.00547,0.00622,0.00693,0.00761,0.00827,0.0089,0.00949,0.01005,0.01057,0.01105,0.01149,0.01195,0.01242,0.01289,0.01337,0.01385,0.01433,0.01482,0.01531,0.01581,0.01632
b740009a7,MIMOSA,experiment_2.2,TUR,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00113,0.00206,0.0029,0.00369,0.00443,0.00514,0.00579,0.00641,0.00699,0.00755,0.00808,0.00857,0.00903,0.00945,0.00984,0.0102,0.01057,0.01094,0.01131,0.01169,0.01206,0.01244,0.01282,0.0132,0.01359,0.01397
b740009a7,MIMOSA,experiment_2.2,UKR,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00115,0.00211,0.003,0.00386,0.00469,0.00547,0.00622,0.00693,0.00761,0.00827,0.0089,0.00949,0.01005,0.01057,0.01105,0.01149,0.01195,0.01242,0.01289,0.01337,0.01385,0.01433,0.01482,0.01531,0.01581,0.01632
b740009a7,MIMOSA,experiment_2.2,USA,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00106,0.00199,0.00287,0.00374,0.00459,0.00542,0.00622,0.00699,0.00774,0.00846,0.00917,0.00984,0.01047,0.01107,0.01162,0.01213,0.01267,0.01321,0.01377,0.01433,0.0149,0.01548,0.01606,0.01666,0.01726,0.01787
b740009a7,MIMOSA,experiment_2.2,WAF,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00448,0.00834,0.01197,0.01554,0.01902,0.02239,0.02561,0.02871,0.03172,0.03463,0.03744,0.04011,0.04264,0.045,0.04719,0.0492,0.05133,0.05349,0.05568,0.05789,0.06014,0.06241,0.06472,0.06705,0.06941,0.07181
b740009a7,MIMOSA,experiment_2.2,WEU,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00079,0.00149,0.00217,0.00285,0.00352,0.00418,0.00482,0.00544,0.00605,0.00664,0.00722,0.00777,0.00829,0.00879,0.00925,0.00967,0.01012,0.01057,0.01104,0.01151,0.01199,0.01248,0.01297,0.01348,0.01399,0.01451
b740009a7,MIMOSA,experiment_2.2,World,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,-0.0,0.00172,0.00329,0.00485,0.00648,0.00818,0.00994,0.01175,0.01361,0.01551,0.01745,0.01943,0.02141,0.02336,0.02527,0.02711,0.02886,0.03063,0.03236,0.03404,0.03568,0.03729,0.03889,0.04047,0.04204,0.04359,0.04511
b740009a7,MIMOSA,experiment_2.2,BRA,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00041,0.00492,0.01292,0.01554,0.01746,0.01811,0.01729,0.01578,0.01471,0.01508,0.01731,0.01926,0.01878,0.01746,0.01744,0.01811,0.01778,0.01661,0.01565,0.01486,0.01419,0.01362,0.01314,0.01274,0.01241,0.01215
b740009a7,MIMOSA,experiment_2.2,CAN,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00093,0.0116,0.01814,0.01918,0.01878,0.01826,0.01907,0.02062,0.0219,0.02239,0.02189,0.02085,0.01987,0.01947,0.0199,0.02058,0.01875,0.01818,0.01769,0.01727,0.01687,0.01649,0.01614,0.01581,0.01551,0.01522
b740009a7,MIMOSA,experiment_2.2,CEU,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00045,0.00584,0.00709,0.00827,0.0094,0.01048,0.01162,0.01269,0.01358,0.01426,0.01475,0.01491,0.01467,0.01438,0.01436,0.01443,0.0138,0.01271,0.01182,0.01109,0.01048,0.00995,0.00952,0.00916,0.00887,0.00865
b740009a7,MIMOSA,experiment_2.2,CHN,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00172,0.01134,0.01316,0.01471,0.01616,0.01744,0.01843,0.01909,0.01941,0.01933,0.01886,0.01824,0.01774,0.01741,0.01724,0.01704,0.01543,0.0144,0.01352,0.01277,0.01211,0.01154,0.01106,0.01066,0.01033,0.01008
b740009a7,MIMOSA,experiment_2.2,EAF,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0005,0.00071,0.00079,0.00078,0.00079,0.00084,0.00092,0.00107,0.0013,0.00165,0.00216,0.00283,0.00362,0.00441,0.00508,0.00564,0.00529,0.00559,0.00577,0.00586,0.00591,0.00592,0.00589,0.00584,0.00577,0.00568
b740009a7,MIMOSA,experiment_2.2,INDIA,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00139,0.00191,0.00237,0.00289,0.00356,0.00434,0.00519,0.00609,0.00705,0.00797,0.00875,0.00943,0.01009,0.01065,0.01104,0.0113,0.01121,0.01051,0.00992,0.00942,0.00899,0.00863,0.00831,0.00804,0.0078,0.00759
b740009a7,MIMOSA,experiment_2.2,INDO,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00261,0.00523,0.00613,0.00691,0.00742,0.0079,0.00865,0.00963,0.01065,0.01152,0.01209,0.01254,0.01307,0.01361,0.01404,0.01435,0.01424,0.01333,0.01256,0.01191,0.01134,0.01086,0.01044,0.01007,0.00975,0.00948
b740009a7,MIMOSA,experiment_2.2,JAP,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00022,0.00342,0.01164,0.01274,0.01403,0.01546,0.01694,0.01826,0.01922,0.01979,0.02001,0.02018,0.02058,0.02107,0.02142,0.02161,0.02077,0.01959,0.01857,0.01769,0.01692,0.01626,0.01569,0.01521,0.0148,0.01446
b740009a7,MIMOSA,experiment_2.2,KOR,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00178,0.01363,0.01507,0.01615,0.01722,0.01828,0.01922,0.01999,0.02054,0.02077,0.0206,0.02018,0.01972,0.01935,0.01913,0.0189,0.01774,0.01626,0.01502,0.01397,0.01306,0.01229,0.01165,0.01112,0.0107,0.01038
b740009a7,MIMOSA,experiment_2.2,ME,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00288,0.00585,0.00659,0.00735,0.00803,0.0087,0.00945,0.01022,0.01088,0.01145,0.01196,0.0125,0.01312,0.0137,0.01412,0.01438,0.01246,0.01232,0.01216,0.01197,0.01178,0.01159,0.0114,0.0112,0.011,0.0108
b740009a7,MIMOSA,experiment_2.2,MEX,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00063,0.00474,0.00561,0.00648,0.00714,0.00773,0.00846,0.00933,0.01028,0.01115,0.01178,0.01221,0.01258,0.013,0.01355,0.0141,0.014,0.01324,0.01262,0.0121,0.01165,0.01126,0.01093,0.01064,0.01039,0.01018
b740009a7,MIMOSA,experiment_2.2,NAF,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0015,0.00191,0.00222,0.00247,0.00269,0.00298,0.00342,0.00399,0.00459,0.00513,0.00558,0.00597,0.00637,0.00677,0.00714,0.00745,0.00606,0.0064,0.00663,0.00677,0.00685,0.00687,0.00684,0.00677,0.00666,0.0065
b740009a7,MIMOSA,experiment_2.2,OCE,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00018,0.00296,0.01651,0.0197,0.02158,0.02154,0.01991,0.01898,0.02053,0.02213,0.02139,0.02,0.02,0.02078,0.02132,0.02156,0.02047,0.01929,0.0183,0.01747,0.01677,0.01616,0.01565,0.01521,0.01484,0.01453
b740009a7,MIMOSA,experiment_2.2,R5.2ASIA,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00163,0.00813,0.00977,0.01068,0.01149,0.01218,0.01273,0.01314,0.01341,0.01351,0.01344,0.01333,0.01329,0.01334,0.01345,0.01354,0.01267,0.01199,0.01141,0.01093,0.0105,0.01013,0.0098,0.00952,0.00926,0.00904
b740009a7,MIMOSA,experiment_2.2,R5.2LAM,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00073,0.00515,0.00908,0.01047,0.01211,0.01335,0.01359,0.01346,0.01387,0.01493,0.01641,0.0176,0.01793,0.01797,0.01838,0.01892,0.01883,0.0176,0.01656,0.01571,0.01499,0.01439,0.01388,0.01346,0.01311,0.01283
b740009a7,MIMOSA,experiment_2.2,R5.2MAF,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00223,0.00435,0.00472,0.00498,0.00524,0.0054,0.00546,0.0055,0.00572,0.00613,0.00662,0.0072,0.00786,0.00853,0.00918,0.00977,0.00927,0.00925,0.00918,0.00909,0.00898,0.00886,0.00873,0.00858,0.00844,0.00828
b740009a7,MIMOSA,experiment_2.2,R5.2OECD,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00051,0.00529,0.01321,0.0141,0.01501,0.01587,0.01665,0.01728,0.01774,0.01802,0.01818,0.01823,0.01823,0.01824,0.01831,0.01833,0.01601,0.01538,0.01483,0.01436,0.01394,0.01356,0.01322,0.01292,0.01265,0.01241
b740009a7,MIMOSA,experiment_2.2,R5.2REF,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00407,0.00999,0.01157,0.01279,0.01367,0.01445,0.01544,0.01659,0.01767,0.01844,0.01875,0.01889,0.01913,0.01932,0.01928,0.01904,0.01799,0.01646,0.01518,0.01413,0.01324,0.01251,0.0119,0.01141,0.01101,0.01071
b740009a7,MIMOSA,experiment_2.2,RCAM,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00108,0.00278,0.00332,0.00394,0.00482,0.00603,0.00759,0.00934,0.0111,0.01275,0.01426,0.01564,0.01694,0.0181,0.01907,0.01984,0.02041,0.01927,0.01816,0.01725,0.01649,0.01585,0.01531,0.01486,0.01448,0.01417
b740009a7,MIMOSA,experiment_2.2,RSAF,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00111,0.00189,0.00283,0.00369,0.00378,0.00276,0.00258,0.00259,0.00299,0.0037,0.00458,0.00547,0.00625,0.00699,0.00778,0.00854,0.00731,0.0079,0.0083,0.00857,0.00874,0.00883,0.00885,0.00882,0.00873,0.00859
b740009a7,MIMOSA,experiment_2.2,RSAM,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00095,0.00643,0.01007,0.01125,0.01374,0.01604,0.01643,0.01606,0.01666,0.01809,0.01966,0.02082,0.02123,0.02134,0.02166,0.022,0.02171,0.02006,0.01875,0.01767,0.01678,0.01603,0.01542,0.01491,0.0145,0.01418
b740009a7,MIMOSA,experiment_2.2,RSAS,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00045,0.00064,0.00083,0.00106,0.00135,0.00174,0.00223,0.0028,0.00342,0.00409,0.00484,0.00566,0.00653,0.00744,0.00837,0.00926,0.00829,0.00895,0.00942,0.00973,0.00993,0.01005,0.01009,0.01006,0.00998,0.00984
b740009a7,MIMOSA,experiment_2.2,RUS,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00457,0.01186,0.01372,0.0151,0.01618,0.0171,0.01806,0.01922,0.02059,0.02152,0.02143,0.02102,0.02111,0.02133,0.02117,0.02069,0.0194,0.01761,0.01611,0.01485,0.01381,0.01295,0.01225,0.01168,0.01123,0.0109
b740009a7,MIMOSA,experiment_2.2,SAF,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00249,0.01041,0.01143,0.01256,0.01436,0.01647,0.01832,0.01974,0.02074,0.02143,0.02199,0.02249,0.02294,0.02335,0.02367,0.02385,0.02254,0.02115,0.01998,0.01899,0.01815,0.01742,0.01681,0.01628,0.01583,0.01546
b740009a7,MIMOSA,experiment_2.2,SEAS,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00296,0.00388,0.00453,0.00498,0.00534,0.00579,0.00651,0.00733,0.00805,0.00879,0.00968,0.01039,0.01063,0.01076,0.0112,0.01175,0.01113,0.01081,0.01053,0.01028,0.01002,0.00977,0.00952,0.00928,0.00905,0.00881
b740009a7,MIMOSA,experiment_2.2,STAN,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00377,0.00485,0.00558,0.00599,0.00616,0.00647,0.00726,0.0081,0.00847,0.00906,0.0106,0.01225,0.01291,0.01294,0.01296,0.01296,0.01242,0.01135,0.01049,0.0098,0.00921,0.00871,0.0083,0.00796,0.00768,0.00747
b740009a7,MIMOSA,experiment_2.2,TUR,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00362,0.0047,0.00528,0.00571,0.00625,0.00697,0.00785,0.00877,0.00957,0.01023,0.01081,0.01137,0.0119,0.01226,0.01229,0.0121,0.01145,0.01045,0.00961,0.00891,0.00834,0.00786,0.00746,0.00714,0.00688,0.00668
b740009a7,MIMOSA,experiment_2.2,UKR,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00165,0.00685,0.00881,0.01091,0.0124,0.01363,0.01526,0.01686,0.01775,0.01818,0.01864,0.01912,0.01953,0.01993,0.02041,0.02084,0.0201,0.01898,0.01805,0.01727,0.01659,0.016,0.0155,0.01507,0.01469,0.01438
b740009a7,MIMOSA,experiment_2.2,USA,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00035,0.00484,0.01922,0.02022,0.02125,0.02211,0.02269,0.02294,0.02288,0.02263,0.02231,0.02211,0.02214,0.02217,0.02198,0.02157,0.01778,0.01714,0.01657,0.01605,0.01559,0.01518,0.0148,0.01447,0.01417,0.0139
b740009a7,MIMOSA,experiment_2.2,WAF,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00234,0.00309,0.00296,0.00262,0.00277,0.00293,0.00256,0.00223,0.00261,0.00352,0.00457,0.00566,0.00676,0.00785,0.00893,0.00991,0.01042,0.01019,0.00996,0.00974,0.00953,0.00933,0.00914,0.00896,0.00879,0.00862
b740009a7,MIMOSA,experiment_2.2,WEU,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00036,0.00529,0.0072,0.00785,0.00886,0.01012,0.01143,0.01256,0.01339,0.01409,0.01486,0.01544,0.01556,0.0156,0.01593,0.01633,0.01466,0.01424,0.01389,0.01357,0.01328,0.013,0.01274,0.0125,0.01228,0.01206
b740009a7,MIMOSA,experiment_2.2,World,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00133,0.00676,0.01031,0.01111,0.01187,0.01249,0.01292,0.01319,0.0134,0.01356,0.01365,0.0137,0.01373,0.0138,0.01395,0.01409,0.01304,0.01244,0.01193,0.0115,0.01112,0.01078,0.01048,0.01022,0.00998,0.00977
